negative,'microsoft fail notresponding fcucks sake URL'
positive,'URL my profile sandro do kind love him'
negative,'USER give me my apps back'
negative,'what\'s worse than being stuck time loop groundhog day being stuck monday loop'
positive,'14 feb 2011 happy valentine\'s day everybody i\'m going buy cookies and stuff myself full'
positive,'so yeah USER ios5 readinglists have changed my life nowicanspendevenmoretimeonmyphone'
positive,'four now three tweets away 9000 here\'s mention i\'m pouring wine friday night diablo iii meta classy'
negative,'if u already seen taken 2 tell me'
positive,'heat vs knicks first round playoffs tomorrow lebron wade better bring'
positive,'USER cassidy im jealous your hair haha just sayingg'
negative,'USER USER please deliver my daughter\'s i4s she driving me nuts iphone'
negative,'USER these people cannot know mick jagger you ain\'t old old skool maybe but c\'mon mick jagger has lot more years than you'
negative,'oh no she didn\'t bgv rt USER can\'t wait make USER lassyy listen two hours taylor swift during our drive tomorrow'
positive,'premier league west ham v man city saturday our preview looks stats has some interesting betting tips URL'
positive,'there thing have learned mlb playoffs cougar town new network can\'t wait till january poundinggrape pennycan'
positive,'USER halloween good and 3rd valentine\'s day'
negative,'ghost rider spirit vengeance lost cause you had nowhere go but up after 1st movie and then you decided dig hole'
negative,'fuck u USER'
negative,'obviously am not fan dream high 2 and haven\'t even watched well watched 1st ep that\'s heard song'
negative,'google apps vs microsoft office 365 clear google apps should top choice URL'
negative,'samsung google unveil phone URL'
negative,'had ma ipas not 24 hours jailbroke now its shagged itunes won\'t letme restore USER sym'
positive,'i\'m starting get really concerned sending hashtags emails p twitter taking over our lives d'
negative,'being amsterdam early friday morning not my ideal just want get home'
positive,'good see flacco showing some fight 2nd half that\'s all can ask point'
negative,'may reason swap ios has too many daft games android desolate wasteland comes games URL'
positive,'played rugby yesterday may have broken my finger but definitely worth pain game more fun than remember'
negative,'USER listed star attraction aust china event today rudd\'s office say he never committed pr charge says he cancelled friday'
negative,'apple ceo apologizes error ridden new map app apple ceo tim cook apologized friday company\'s error ridden new mobile map'
negative,'rt USER looks like USER did not appropriately project resources needed siri not very reliable'
negative,'ghost rider 2 pretty shit liked 1st one all honesty but 2nd badly directed shaky camera style disorientating'
negative,'USER u guys gay'
negative,'USER c\'mon leo where\'s endymion amsterdam know he likes amsterdam those songs shit compared ones put'
positive,'USER siri amazing'
negative,'cif piece meant funny mean other than unintentional sense being ironically humourless URL'
negative,'after tweeted USER gary carter photo facepalm they removed mets photo 2nd choice almost bad kid holding mets cap'
positive,'twitition mcfly come back argentina but time we want come mar del plata URL'
positive,'“USER \'no red tape\' new jersey turns away nonunion relief crews URL via USER USER hmmm'
negative,'good evening everyone all cost and warm here and pork chops oven wlf'
negative,'kind really creepy use your search engine same way USER would URL microsoft'
negative,'USER cu'
positive,'just whooped some ass kill confirmed USER and USER tomorrow its back makin kats cry gears3'
positive,'yay bruno mars coming out new album december 11th must have'
positive,'sat work and have ferrell boxset me might put film have power nap sit here doing nothing sounds good'
negative,'rt USER warning if iphone apps spontaneously loose data might not app\'s fault URL ios5downgrade'
positive,'kinect makes learning playful help sesamestreet and nationalgeographic education microsoft URL'
negative,'USER thank you sucking so much cannot believe you would sell something online isn\'t made'
negative,'wilth accessibility mode sharepoint 2010 seems workflows sometimes do not start automatically sp2010 workflow microsoft'
positive,'ipads replace bound playbooks some n f l teams URL USER USER'
positive,'come dark side 📱“USER hey USER if you send me free iphone publicly and ceremoniously burn my blackberry ”'
negative,'USER USER so itunes go store gt authorise… why doesn\'t just auto authorise sign into itunes grrrr'
positive,'lady boner channing tatum vow right now and fact get mcdonald\'s breakfast tomorrow USER winning'
positive,'welcome nick j USER manila so excited show friday'
positive,'saturday\'s ufc fuel tv looks lot better than scheduled undercard ufc 151 no surprise 151 got cancelled URL'
negative,'USER he can send but not rcve txts so he has apt USER 4pm then he exclaims and waited whole year phone lmao'
positive,'met USER via google hangout wednesday so cool meet someone you\'ve actually cited paper'
positive,'loving ios5 awesome USER'
positive,'uh football boys win tomorrow so we can run becky\'s face she wasn\'t there'
positive,'november my birthday month election day weekend san fran USER naples thanksgiving lots friends family yes'
positive,'finally bed such long day but so much accomplished athens tomorrow'
positive,'USER ceo points USER \'corporate mentor\' USER signups triple URL'
positive,'paper finished cma\'s over blake and miranda dominated accounting hw got pushed wednesday going bed happy'
positive,'one ticket left USER game tomorrow don\'t miss rematch nfc championship game against ny giants hit me up'
positive,'nothing like watching vow friday night cheers cancelled plans and sickness'
negative,'pissed whoever designs keyboards USER not having home and end key working cli use those keys often'
positive,'love ios5 easter eggs pull down middle top bottom and see pulls down awesome little feature USER lovemyiphone'
negative,'if you family member friend fan austin rivers you may want unfollow me get ugly'
positive,'safe and sound 57th and 11th hoping they clean up sandy quickly those were her path love you all'
positive,'goodnight bots tomorrow remember 106 park mobo twitter chat and david letterman USER good day bots'
negative,'microsoft update so slow URL'
negative,'thursday just aren\'t exciting now waterloo road has stopped'
positive,'mad props USER employee didn\'t charge me replace back plate my iphone made my day'
positive,'daniels good humored comedy show indiana gov mitch daniels good sport thursday he appeared t URL'
positive,'now all USER has do get swype iphone and crack iphone'
negative,'rt USER if USER doesn\'t fix ios5 week i\'m buying droid emptythreats'
negative,'USER you can suck you and your fucking iphones better glad it\'s all like cause service fucking terrible'
positive,'eric arc elliott may best rapper flatbush zombies'
negative,'giants 3rd round pick failed drug test nfl combine jayron holsey knew would hurt him bec URL newyork sports'
negative,'apple can\'t innovate manage supply chain cupertino ca october 04 apple ceo tim cook speaks event introducing new'
negative,'ohh thought you said im you want 5th textUSER bro USER USER it\'s just twitter why you lurking 4th tweet'
positive,'patrick roy\'s last game canadien one selections weekend\'s hnic rewind'
positive,'ice cream sandwich u r really delicious can ditch iphone u that\'s sure google launches android4 aka icecreamsandwich'
negative,'protest against mitch daniels purdue presidential nomination tomorrow USER theater 2 30 pm bring friend soapurdue'
positive,'wow great deals refurbed ipad first gen models rt apple offers great deals refurbished 1st gen ipads URL USER'
negative,'wish apple updater would stop trying ram itunes down my throat don\'t own pissing iphone USER'
positive,'microsoft explains new improvements windows 8 start screen search URL buildingwindows8 USER tech microsoft'
negative,'why google whoring samsung ics'
positive,'another beauty day athens greece trust you\'ll have exceptional friday wherever world you much love'
negative,'rt USER koers google apps vs microsoft office 365 clear google apps should top choice URL'
positive,'come out and have some laughs me spartacus and max caroline\'s comedy club wednesday october 24th URL'
positive,'just seen taste google\'s ice cream sandwich now want bite'
negative,'damn you USER'
positive,'soul train oct 27 halloween special ft t dot finest rocking mic crazy cactus night club adv ticket 10 wt out costume 15'
positive,'mmmm ice cream sandwich android google'
positive,'USER hope they make sure take care eli manning giants vs pittsburgh sunday nfl'
negative,'microsoft outlook 2011 mac sucks… hate'
negative,'glass may rising but it\'s not getting any warmer here lago del desierto argentina URL'
negative,'rt USER face unlock ics literally knows your face google galaxynexus failed'
negative,'USER all inmates settled night warden emotionally drained needs big hug and tucking night'
negative,'USER we dont care carling cup save looserpool yeah we lose also wont crying all night long wednesday night'
negative,'nokia employees still worried elop microsoft mole URL microsoft windows'
negative,'ruby can\'t even take me breakfast tomorrow he dropped harold washington'
negative,'so aston villa have must win game against norwich city tomorrow lunchtime must win mighty have fallen'
negative,'apple eclipsed microsoft URL'
positive,'cut 6th period just so kevin didnt have art himself im such good friend'
negative,'awww hell black cop shot white student south alabama let\'s all go march naked mobile trayvon mean gil'
positive,'other than lemon tea lemonade coke pepsi my 2nd favorites unhealthy they cant wont stop drinking them they\'re just so good'
positive,'USER ios 5 sweet notifications phone search covers mail now wifi sync icloud backup and integrated twitter all well done'
positive,'yumyumyum want ice cream sandwich google android'
negative,'URL visit iran five euro mps called off sat after tehran refused let them meet jailed activist'
positive,'rehearsal wedding my cuz USER dusty83 going pro bowl big day tomorrow'
negative,'USER USER chipsets tear through battery life coworker has htc thunderbolt he gets 3 hours life'
negative,'rt USER why facebook and google have got wrong URL'
positive,'happy valentines day 3 yes brazil celebrated june 12 your mind blown'
positive,'am crazy ios5 photo cropping best USER'
negative,'staying tahrir sq \'infringing others\' rights\' denying them go work u didn\'t leave did u occupyauc aucstrike 1 2'
positive,'good god camera app icecream sandwich amazing and camera fast samsung google android galaxynexus'
negative,'rdm seriously believes last night proves sunday\'s defeat unjust if anything i\'m surprised our first xi didn\'t twat you sunday'
negative,'they may have superbowl dallas but dallas ain\'t winning superbowl not quarterback and owner USER USER'
positive,'30 seconds mars and mcr dead and gone kill myself because there no use me earth'
positive,'another gem microsoft curate your personal history project greenwich available later month URL'
negative,'pakistan news procter and gamble sales fall 6 7 p g said net earnings quarter september 30 fell URL'
negative,'USER thinking making siri totally dependent network connection siri USER utter frustration'
negative,'twitter y facebook off'
negative,'it\'s laughable file google encrypt search results but only if u have logged so they can maximize their data collection'
positive,'USER want tang jun christmas want him valentines well'
positive,'cried every episode dream high 2 starting episode 13 t t tomorrow shall watch last and final episode'
positive,'may your life one day awesome you pretend facebook ferrell'
positive,'USER kaaaaarrraaa'
positive,'rt USER USER you were right iphone must have addicted welcome USER club'
negative,'want learn more tricks your arduino check out latest USER tutorial here rsarduino makers geek URL'
negative,'like USER da fuck shit URL'
positive,'delighted mr jenas still one our own we\'re getting there boys and girls nffc'
positive,'georgetown move tomorrow'
positive,'USER you need USER iphone4s siri'
negative,'totally unproductive day no access microsoft excel word aaargh working late tonight after hubby fixes fingerscrossed'
negative,'correction USER buy kudos chris USER ranch s tx fixed issues couldn\'t resolve after 1 2 day w USER USER hero my day'
positive,'yes we all know indio vs cv tomorrow bell game its enough'
positive,'mizzou beats kentucky 2 1 tigers advance face top seed florida semis friday 6 30 p m'
negative,'USER you have time you should facetime me so can show you your god children eggbabies'
positive,'google samsung galaxy nexus ics press release now done i\'ll go back my regular tweeting intervals now want'
negative,'USER predicted winter classic and all star game cancelled upcoming monday fuck endthelockout'
negative,'fabio capello russia\'s head coach wishes cristiano\'s injury more serious russia play against portugal tomorrow wcq'
negative,'lost my ss shirt so i\'m just gonna wear my old ss jacket tomorrow instead b'
positive,'see why you bunt runner 2nd and nobody out no matter hitter'
negative,'anyone else having trouble pad twitter app not updating USER get notified but can\'t see them app'
negative,'know shit bar you get your arm stamped if u wake up tomorrow prints your arm your twat'
positive,'cfc USER best premier league his overall ea sports player performance index score 217 1st place matamagic'
negative,'my USER USER keyboard not type'
positive,'mmm smarterphone rt USER introducing ice cream sandwich delicious new version android URL ics google'
positive,'USER if potus wins 2nd term isn\'t nj gov gonna go back bashing him his state better shape 2 2'
positive,'thank you snow cancelling classes today now you may stop snowing so can drive chapel hill tomorrow i\'d really appreciate'
positive,'USER only you can answer before try there\'s wp8 way call 3rd p apps like intents android wanna switch wp'
positive,'if you love dance hope see you supporting event saturday all info flyer URL'
negative,'reading sun and watching jeremy kyle did all go wrong better do some work ashamed'
negative,'am very upset and inconvenienced iphone update failed backup USER USER'
positive,'URL new sexy comment theeuropeandream available indianapolis friday sunday'
negative,'USER others jenelle may have made mistakes but she has time change and better person its too late you fuckhead'
negative,'all damn work still haven\'t had chance call martin these poems have do tomorrow'
negative,'hey USER know steve jobs died all but my twitter ipad app keeps crashing fix now please lol f light'
negative,'never watch oscars but seth macfarlane hosting may have actively campaign get other people not watch them either'
positive,'new galaxy nexus os improvements data usage tools inbuilt nexus samsung google android bit ly nejbye'
negative,'wow worst USER customer service experience ever arrogant and inept bad combo biltmore apple store'
negative,'today april 17th palestinian prisoner\'s day ironically day israel claimed would release khader adnan no action yet'
negative,'USER thanks apple ios 5 and losing all my contacts'
positive,'wp7 getting there microsoft claws back smartphone relevance rich jaroslovsky bloomberg URL via USER'
negative,'damn USER whatchu done my phone'
positive,'gotta have me boyfriend december way he\'ll good mended time valentine\'s day get here lol need all'
positive,'twitter love you'
negative,'USER USER iphones r 2 expensive most went w htc galaxy no customer loyalty w phone comp'
positive,'one word wow rt USER iphone 4s first weekend sales top four million URL via USER'
positive,'which companies do you experience best customer service aside USER and USER'
negative,'okc thunder center kendrick perkins may miss preseason due wrist injury'
positive,'yay we front page ferrell\'s funny die 24th time check out URL'
positive,'well we very busy i\'m just too excited tomorrow cebu here we go'
positive,'keep forgettin much really like twitter lol'
negative,'USER so went 5th ave store and told could wait 4 hours get 4s needless say i\'m back hotel relaxing'
negative,'people talkin shit just wait i\'ll huntsville tomorrow let me see you'
positive,'so saturday fort canning sweetheart okay can yay'
positive,'there you go according URL google builtin os nexus line smart move'
positive,'just remembered \'niggas paris\' song delighted saturday positivetroll'
positive,'we\'re one few featured education apps USER website today sweet URL'
negative,'navi rabbit spay tues and she\'s just had phantom pregnancy timing means day bunwatch and raspberry pi no city'
positive,'icecreamsandwich went way and beyond expected can\'t wait get my nexus play google'
positive,'niggas paris playing waiting room clinic and old lady sat tapping her walking stick and bobbing her head so cute'
positive,'google down URL via USER good bing microsoft ’s investments paying off'
positive,'west ham have scored eight times andy carroll\'s three starts he may not scoring yet but he\'s making easier others score'
negative,'been hold USER customer service 25 minutes wow lt\'s like they\'re timewarnercable'
negative,'ecuador worried assange\'s health ecuador says concerned health wikileaks founder jul URL'
positive,'brandon weeden going player someday he\'s not right now ron jaworski just now sunday nfl countdown countdowntokickoff'
negative,'u dine customer u shoukd never explain abt solutions unless he ask m never lean concept microsoft fail'
positive,'october 17th november 3rd don\'t miss company fools performance woman black URL'
positive,'tonight\'s decider garden friday night knicks heat game 6 here\'s hoping miracle'
positive,'omg android 4 0 sdk available now USER google'
positive,'richard wright have man city signed amateur footballer'
negative,'all benson\'s attention frankie feels like forgotten stepchild lets \'founding father\' him so he know we never forget 2nd place'
negative,'post night anonymous id excv6jkr 11 02 12 fri 00 52 39 no 434329650 thread like watching monkey fuck coconut'
positive,'well least USER store has amazing call waiting music need4s'
positive,'just apply job USER hope they call me lol'
positive,'USER happy thursday enjoyed show so much last night watched 4x thankyoutimeshifting have great day my greek'
positive,'rt USER URL ipads less desired than windows tablets says study apple microsoft ms'
positive,'muse jonathan ross brilliant we have some exciting news muse announce monday gotham records'
positive,'flight starring denzel washington good ass movie go see tomorrow comes out'
negative,'only thing bad new USER camera has two compact flash cards not one sd sd goes my USER computer damn you'
positive,'richie hawtin monday night buffalo town ballroom don\'t miss'
positive,'i\'m so ready ice cream sandwich ics nexus google android siriwho URL USER android'
negative,'i\'m so ready ice cream sandwich ics nexus google android siriwho URL USER android'
positive,'egypt 039 s president mohamed morsi monday pardoned all those arrested between start revolution t URL'
negative,'ouch crash and burn android facial recognition icecreamsandwich didn\'t work during presentation URL google'
negative,'omg music video comes out tomorrow btw still can\'t get over harry\'s voice \' URL'
negative,'why book USER genius bar if after 2 5 hours you still can\'t served disappointing apple store sydney thanksfornothing'
negative,'we need dates google samsung launchfail'
positive,'have same birthday both anderson cooper and nadal june 3rd awesome day guess'
negative,'rt USER hey USER do you wanna fix my fucking playlist order you piece shit'
negative,'tech apple ceo apologizes error ridden new map app apple ceo tim cook apologized friday company 039 URL'
negative,'did best everyone failed bill gate microsoft'
positive,'dinner my dad and tony parker last second game winning shot great night just time ruined 300s tomorrow'
positive,'so thankful incredible people USER going above and beyond and offering and replacing my water damaged macbook pro wow'
positive,'new android nexus phone makes iphone look like cheap toy dollar store tcot android google realestate USER'
positive,'if steelers play good they did sunday say keep bee uniforms all way superbowl steelers'
positive,'USER have you filmed jonathan ross yet can\'t wait see sat xxx'
positive,'slick beam capabilities included android 4 0 touch 2 devices together and select beam and content transferred google android ics'
negative,'you know dont give shit tomorrow yolo'
positive,'i\'m excited trunk treat tomorrow nov 2 night boys and girls club pottstown start URL'
positive,'wish could make trip athens tuesday USER'
negative,'unmindful ballmer collects half billion doesn\'t say thank you URL android google microsoft'
positive,'1 noel fielding comedy gala tonight 2 work all day tomorrow 3 granny smith festival night'
positive,'rt USER twitter gives everyone voice they believe should heard people unlike real life lol'
positive,'mango shows microsoft still has taste smartphone success URL wp7 mango'
negative,'new halo4 gameplay trailer URL anancientevilawakens'
positive,'yessss i\'m lovin iphone update especially slide down bar top screen good job USER'
positive,'greader share five reasons why google winning war photosharing URL photography fotografia google'
positive,'northern lights sale thursday great pedigrees all way through catalogue genomics full packages view catalogue online'
negative,'niggas really some 10th grade shit tonight'
negative,'centre social justice report gangs one year after riots URL d policy may have exacerbated problems'
negative,'happy valentine\'s day trending but it\'s not even february'
negative,'it\'s fucking friday so it\'s only right bump friday flatbush zombies ignorant levels'
positive,'beautiful morning wales clear clod and frosty if wasn\'t 1000ft 30kts wind would flying bitfastthat'
positive,'google galaxynexus icecream great'
negative,'miss my bestfriend octaveia my cousin april my bestie kaliyah tricey dasia mikia other people miss richwood'
negative,'would great if USER would send my new phone frustrated'
positive,'rt USER twitter can so useful letting out your feeling you cant real world'
positive,'USER USER yeah yeah your armor better every way and your lariats better than mine too p'
negative,'not here east though moon jupiter capella light up evening sky november 1 tonight earthsky URL'
negative,'back norwich city tomorrow do loads more shopping we couldn\'t fit all monday shopping norwich addicted'
positive,'cannot wait new ics phone google android'
negative,'USER there problem ios 5 preventing audio apps and audio functions operating properly keep losing sound'
negative,'twitter you freaking kidding me wth URL'
negative,'USER siri not working due network problem seriously can you fix iphone4s fail'
negative,'has been terminal hold USER support she must not only person having trouble new iphone and synching'
positive,'someday i\'ll have party and party\'ll named angelo\'s 18th yes after 2 more years just turned sixteen and i\'m college student'
negative,'c\'mon don\'t play winans'
negative,'ok going down melaka tomorrow morning two others visiting fren icu'
negative,'never purchase another USER product rest my life am glad steve jobs fucking dead may you fucking rot hell'
negative,'it\'s ages since had kfc well apart mush bun passed breakfast last sunday doesn\'t count though'
negative,'USER c\'mon guys fix please dont want end up diablo iii did'
negative,'windows 8 microsoft can\'t forget past antitrust issues URL'
negative,'friday\'s cnet update playing one republic apple ceo says sorry ios 6 map mess apple ceo tim cook has said he extremely sorry'
positive,'microsoft research shows holodesk awesome holodeck one step closer bit ly pcmjon kinect via USER'
positive,'raise your hand if you now want android4 icecreamsandwich powered galaxynexus phone google samsung'
negative,'keep thinking fact mmg lexington saturday and won\'t there'
negative,'rt USER oh just fuck you USER already gt iphone 5 schedule summer launch URL via USER'
negative,'oh just fuck you USER already gt iphone 5 schedule summer launch URL via USER'
negative,'twitter blowing me can\'t see my retweets'
positive,'lovee twitter swaag'
negative,'USER u s postal service reported 5 2 billion quarterly loss says nearly out cash sat mail gone very soon'
negative,'ball shit because broken my ankle sunday football army won\'t let me 1year thanks callum twat'
positive,'um just learned sunday national chocolate day i\'m totally taking advantage'
negative,'ghost rider 2 sucks compared 1st my mom ash looking and told them same haha'
positive,'mitch daniels gave stephen colbert purdue hat thursday\'s show hope he burns raging flame glory'
negative,'been sat my room sticking down postcards tehran wall god knows long why has nobody invented teleporting machine yet'
positive,'twitter gt facebook'
negative,'dear USER twitter fix your shit we cant see our retweets mentions'
positive,'idk live URL'
negative,'ghana used 30 000 bvr kits register 12 5 13million three months kenya use 15 000 bvr kits register 18million one month'
positive,'check out new microsoft faculty fellows here URL poised change world'
positive,'happy valentines day lulwhuuuut guess february weather though'
positive,'kurt convey wins boys race 16 01 nick diaz coming 2nd around 16 10 rounding out top 3 kenny castro'
negative,'USER battery life suck ios 5'
negative,'martin must dreading it\'s make break him tomorrow it\'s nature beast'
positive,'so glad google adopted design philosophy android 4 0 k shows soooo much polish i\'ve been waiting'
negative,'uh oh just turned cardinals game 1st thing see state farm commercial kerry wood not good sign cardinals'
negative,'why my mind doing me 1st think max and he always knows i\'m sad and now think happens he dies'
positive,'USER happy 20th birthday nick j hope it\'s one best you\'ve accomplished so much already and so much more come love you'
positive,'watch one interest rt USER microsoft codename data explorer ctp coming next month URL'
positive,'halloween third biggest party day year behind new year\'s eve and super bowl sunday'
negative,'ugh wtf up all bottlenecks USER USER'
negative,'webpronews finance yahoo revenue drop attributed microsoft deal URL'
negative,'awwww shit still got some new amsterdam fridge mmhmm tomorrow after work ima need before go out'
negative,'may only girl face earth doesn\'t find channing tatum attractive callmecrazy justsayin donthateme'
negative,'need get off twitter'
positive,'linsanity USER jeremy lin 23 rockets his debut that\'s 2nd best plus minus him any game his career'
positive,'USER USER putting wash kind equivalent blend glad hear it\'s still alive'
negative,'horrible dream lady night i\'m tiered but today my friday and its start rodeo tonight hearthorses'
negative,'all can say USER right now goodriddance — see cancer isn\'t all bad'
negative,'im going home and throwing up my diet starts tomorrow USER'
negative,'okay twitter it\'d muchhh appreciated if you could start working my computer soon'
positive,'can\'t wait see \'flight\' denzel washington tomorrow bam'
positive,'liked USER video URL 17th grammys paul simon and john lennon co presenting grammy record'
positive,'USER good taste music favorite band'
positive,'looking forward seeing illegal eagles dorking tomorrow night lin amigo best eagles tribute band around illegaleagles'
positive,'love time part USER axl rose shows up time gives jimmy kimmel 1st live tv interview 20 years URL'
positive,'pumped open season tomorrow night against georgetown women\'s preview URL men\'s preview URL'
negative,'apple update has seemed render my work machine incapable opening hdv video thanks USER zero useful productivity today'
negative,'rt USER if USER does not resolve siri network issues they need rename great product sorri else havin'
positive,'USER 1win superbowl game tomorrow noon git r done URL'
positive,'instant photo sharing and people app what\'s best ice cream sandwich imo google ics'
positive,'voted today proudest vote questions 4 and 6 equal rights all under law'
negative,'think imma go see flight tomorrow denzel\'s shit'
negative,'asked siri where\'s baby lisa and told sorry i\'m having trouble connecting network right now USER server fail ios5'
negative,'cupid did so much work da 1st time he don\'t wanna my friend no more'
positive,'USER liam payne saturday buy my ticket tmhtour belgium i\'m so happy'
negative,'ni paris encore 2 mosh pits it\'s too far away see b but 2nd pit failed because b\'s security URL'
negative,'ramdev\'s jailed aide\'s pic freedom fighters ramlila new delhi aug 9 controversy erupted URL india'
positive,'new contact app builds magazine style layout and aggregates contact info multiple sources very slick google android ics'
negative,'loser has make 20 rts winners choice election night bet accepted stay tuned USER USER ok you\'re'
positive,'best talent internship USER sony coming tp friday look student talents'
negative,'frustrated bought new macbook pro USER only find doesnt ship media expensivepaperweight'
positive,'fabio capello i\'ve seen these days can assure you russia capable getting good result vs portugal tomorrow cantwait'
negative,'ghost rider 2 spirit vengeance may just have enough nonsense satisfy USER statham quotient'
positive,'flyin bay tomorrow then kickin fresno couple days before going colorado fuckyes'
negative,'nfl commissioner roger goodell says he may cancel pro bowl URL would you care if there no pro bowl'
positive,'kevin hart show msg november 10th going beautiful'
negative,'would lot happier if microsoft word didn\'t freeze every 5 minutes'
negative,'USER you prepared life without rvp podolski now giroud apparently am players come go me constant haha'
negative,'restored my iphone still no texts dear USER y no love y restrictions my sms y no texts ios5 ios5atemydingo'
negative,'seemingly endless loop calls USER USER USER investigate my missing iphone4s crankywithnophone'
positive,'USER one really good thing twitter most people appear progressive left social side scares gov'
positive,'answer everything 🍫 URL'
positive,'USER want too now just wondering carrying november direct purchase google samsung'
negative,'always cry wen listen avril singing tomorrow dublin just remember everything bad happened me'
positive,'it\'s so early here germany my american friends just now getting drunk off prague knuckleheads talk you sunday czechrep'
negative,'just watched project x 1st time im unamazed y\'all hyped way past'
negative,'just came back mexico city fail 2 subjects not going school week if rih comes mexico 14th omg'
negative,'prince william met \'the rottweiler\' camilla parker bowles and she came out harry may full mischief URL'
negative,'can get money kermit but ain\'t gone have tomorrow'
positive,'USER november 16 ready head movies breaking dawn part 2'
negative,'training done raining here would love back jumeirah zabeel saray dubai relaxing family fantastic resort staff'
positive,'best thing walking dead returning means spartacus back soon too dammit starz site says january'
negative,'it\'s huge mistake new york marathon held weekend so many without homes food and power'
negative,'USER can suck my dick gotta restore my ipad annoyed'
negative,'siri having hard time remembering my sister contact card needs space family info iphone4s USER'
negative,'just realized thalia going tortured tomorrow hour lmao'
negative,'my teachers call themselves givng us candy wasn\'t even good stuff might go walmart cvs tomorrow'
negative,'okay me and USER watch woman black may terrible night'
negative,'total time phone USER 1 hour 27 minutes let\'s see goes'
negative,'kill apple URL rip USER'
negative,'never had good time sat my bedside papers poetry estella'
positive,'dear USER and USER 1004 finally tomorrow dream high 2 aired my country finally can see you again miss u alot'
positive,'movie flight absolutely outstanding deep message and touches deep topic disease our world movie denzel'
positive,'USER noire really like forsberg maybe above everyone else hopefully pick isn\'t traded sam gagner and 7th rounder'
negative,'windowsphone7 would get lot more blog and review love if microsoft provided tool grab screenshots it\'s nearly impossible wpt'
positive,'rg cleared vikings game sunday goodmood p s thank god we got rid cuntsniff cundiff'
negative,'twitter fawkin up'
negative,'may infinite ranking king final episode eng sub na waaa'
negative,'im so tired zulu 1st word pops my mind'
positive,'google my bff rite now'
negative,'false start penalty garner moved early brings up 3rd and 16 yale 47'
negative,'porto only team letting me down c\'mon boys turn around'
positive,'rt USER today\'s day ics lt 3 android google samsung'
negative,'good lord twitter send my bloody tweets ihateyourightnow'
negative,'facial recognition failed icecreamsandwich jajajajajajaj facialunlock samsumg google'
positive,'microsoft USER watching new windows 8 action pretty impressive finally contender mac os interesting battle store'
positive,'happy valentines day 3 only if you live brazil otherwise its just another irritating monday'
positive,'sorta lucky joe doesn\'t have twitter but seriously he sees me sunday morning he\'ll probably leave me alone'
positive,'we here USER our 12th anniversary celebration you still have time make 6620 s king dr'
positive,'USER skysports1 greatestgoals europeanfootball cl 03 04 v inter henry 70 yards cuts inside cuts back left foot far post class'
negative,'i\'m still obsessed werth not jeff carter level more ryan lochte level think may sexual obsession'
negative,'skype now part stupid microsoft seems'
