negative,'rt_NN USER_NNP apple_NN eclipsed_VBD microsoft_JJ URL_NNP lt_NN microsoft_NN \'s_POS future_JJ corporate_JJ world_NN consumer_NN'
positive,'dr_NN mohamed_VBD morsi_NNS announced_VBD egypt_NN \'s_POS 1st_JJ elected_VBN president_NN glorious_JJ 25th_JJ jan_NN revolution_NN congratulations_NNS egypt_.'
negative,'know_VB marana_NN girls_NNS bad_JJ fuck_JJ white_JJ ones_NNS party_NN went_VBD jaylon_JJ saturday_NN marana_NN tigers_NNS'
negative,'valor_NN official_JJ screwed_VBD tomorrow_NN audis_NN bmws_NNS good_JJ snow_NN valorproblems_NNS richkidproblems_NNS letsgetoursecondcarsout_.'
positive,'entrepreneur_NN angelinvestor_NN pitch_NN new_JJ birthday_NN party_NN super_NN bowl_NN sunday_NN treat_NN URL_.'
positive,'russell_JJ howard_RB cuckoo_NN celebrity_NN juice_NN family_NN guy_NN thursday_IN night_NN best_JJS night_NN comedy_NN'
positive,'sis_NN won_VBD tickets_NNS jonas_NNS brothers_NNS concert_NN USER_NNP canning_NN monday_NN'
positive,'egypt_NN \'s_POS morsi_NN gets_VBZ red_JJ carpet_NN welcome_JJ iran_NN tehran_IN aug_JJ 29_CD egypt_NN \'s_POS mohamed_JJ morsi_NN iran_NN first_JJ visit_NN URL_.'
negative,'boo_NN googlemusic_NN news_NN us_PRP carrier_NN news_NN price_NN points_NNS google_JJ ics_NNS android_CC'
negative,'open_JJ letter_NN steve_NN ballmer_NN please_VBP retire_VB forbes_NNS please_VB retweet_JJ msft_NN needs_VBZ a_DT techie_NN leader_NN URL_NNP microsoft_JJ ballmer_NN'
positive,'wish_VB maddie_VBP luck_NN next_IN saturday_NN a_DT solo_NN audition_NN britain_NN \'s_POS got_VBN talent_NN ellie_NN xxxxx_NN'
negative,'microsoft_JJ fail_VBP notresponding_JJ fcucks_NNS sake_NN URL_.'
positive,'URL_RB profile_VB sandro_VBN kind_NN love_NN'
negative,'USER_NNP give_VBP apps_NNS back_RB'
negative,'\'s_POS worse_JJR stuck_VBD a_DT time_NN loop_NN groundhog_NN day_NN stuck_VBD a_DT monday_NN loop_NN'
positive,'14_CD feb_NN 2011_CD happy_JJ valentine_NN \'s_POS day_NN everybody_NN \'m_VBP going_VBG buy_VBP cookies_NNS stuff_VBP full_JJ'
positive,'yeah_UH USER_NNP ios5_. readinglists_NNS changed_VBN life_NN nowicanspendevenmoretimeonmyphone_.'
positive,'four_CD now_RB three_CD tweets_NNS away_RB 9000_CD \'s_POS mention_NN \'m_VBP pouring_VBG wine_NN a_DT friday_JJ night_NN diablo_NN iii_IN meta_NN classy_NN'
negative,'u_PRP already_RB seen_VBN taken_VBN 2_CD tell_VBP'
positive,'heat_NN vs_IN knicks_NNS first_JJ round_JJ playoffs_NNS tomorrow_NN lebron_NN wade_VBD better_RB bring_VB'
positive,'USER_NNP cassidy_NN im_NN jealous_JJ hair_NN haha_NN just_RB sayingg_VBG'
negative,'USER_NN USER_NNP please_VB deliver_VB daughter_NN \'s_POS i4s_JJ driving_VBG nuts_NNS iphone_NN'
negative,'USER_JJR people_NNS know_VBP mick_NN jagger_NN ai_VBP old_JJ old_JJ skool_NN maybe_RB c_SYM \'mon_JJR mick_NN jagger_NN a_DT lot_NN years_NNS'
negative,'oh_UH bgv_, rt_NNP USER_NNP ca_MD wait_VB make_VB USER_NNP lassyy_JJ listen_VBP two_CD hours_NNS taylor_IN swift_JJ drive_NN tomorrow_NN'
positive,'premier_NN league_NN west_NN ham_NN v_NN man_NN city_NN saturday_NN preview_NN looks_VBZ stats_NNS interesting_JJ betting_VBG tips_NNS URL_.'
positive,'thing_NN learned_VBD mlb_NN playoffs_NNS cougar_NN town_NN a_DT new_JJ network_NN ca_MD wait_VB till_IN january_JJ poundinggrape_NN pennycan_VBN'
positive,'USER_NNP halloween_IN good_JJ 3rd_JJ valentine_NN \'s_POS day_NN'
negative,'ghost_NN rider_NN spirit_NN vengeance_NN a_DT lost_VBN cause_NN nowhere_RB go_VB 1st_IN movie_NN decided_VBD dig_VB a_DT hole_NN'
negative,'fuck_VB u_PRP USER_.'
negative,'obviously_RB a_DT fan_NN dream_NN high_JJ 2_CD even_RB watched_VBD well_RB watched_VBN 1st_IN ep_NN \'s_POS heard_VBN song_NN'
negative,'google_JJ apps_NNS vs_IN microsoft_JJ office_NN 365_CD clear_JJ google_NN apps_IN top_JJ choice_NN URL_.'
negative,'samsung_JJ google_NN unveil_VB phone_NN URL_.'
negative,'ma_NN ipas_VBZ 24_CD hours_NNS jailbroke_NN now_RB shagged_JJ itunes_NNS wo_MD letme_VB restore_VB USER_NNP sym_NN'
positive,'\'m_VBP starting_VBG get_VBP really_RB concerned_VBN sending_VBG hashtags_VBZ emails_NNS p_NN twitter_IN taking_VBG lives_NNS d_CC'
negative,'amsterdam_NN early_RB a_DT friday_NN morning_NN ideal_NN just_RB want_VBP get_VB home_NN'
positive,'good_JJ see_VBP flacco_NN showing_VBG fight_NN 2nd_NNP half_NN \'s_POS can_MD ask_VB point_NN'
negative,'may_MD a_DT reason_NN swap_NN ios_NNS many_JJ daft_NN games_NNS android_CC a_DT desolate_JJ wasteland_NN comes_VBZ games_NNS URL_.'
positive,'played_VBD rugby_NN yesterday_NN may_MD broken_VBN finger_NN definitely_RB worth_JJ pain_NN game_NN fun_NN remember_VBP'
negative,'USER_NNP listed_VBD star_NN attraction_NN aust_JJ china_NN event_NN today_NN rudd_NN \'s_POS office_NN say_VBP never_RB committed_VBN pr_NN charge_NN says_VBZ cancelled_JJ friday_NN'
negative,'apple_NN ceo_NN apologizes_VBZ error_NN ridden_JJ new_JJ map_NN app_RP apple_NN ceo_NN tim_NN cook_NN apologized_VBD friday_IN company_NN \'s_POS error_NN ridden_JJ new_JJ mobile_JJ map_NN'
negative,'rt_NN USER_NNP looks_VBZ like_IN USER_NNP appropriately_RB project_NN resources_NNS needed_VBN siri_NN reliable_JJ'
negative,'ghost_NN rider_NN 2_CD pretty_JJ shit_NN liked_VBD 1st_IN one_CD honesty_NN 2nd_CD badly_RB directed_VBN shaky_JJ camera_NN style_NN disorientating_VBG'
negative,'USER_NNP u_NNP guys_NNS gay_JJ'
negative,'USER_NNP c_NNS \'mon_VBP leo_NN \'s_POS endymion_NN amsterdam_NN know_VBP likes_VBZ amsterdam_NN songs_NNS shit_VBP compared_VBN ones_NNS put_VB'
positive,'USER_NNP siri_NN amazing_JJ'
negative,'cif_JJ piece_NN meant_VBN funny_JJ mean_JJ unintentional_JJ sense_NN ironically_RB humourless_JJ URL_.'
negative,'tweeted_JJ USER_NNP gary_NN carter_NN photo_NN facepalm_NN removed_VBN mets_NNS photo_NN 2nd_CD choice_NN almost_RB bad_JJ kid_NN holding_VBG mets_NNS cap_NN'
positive,'twitition_NN mcfly_RB come_VBN back_RB argentina_DT time_NN want_VB come_VBN mar_NN del_FW plata_NN URL_.'
positive,'“USER_NN \'no_VBP red_JJ tape_NN \'_\'\' new_JJ jersey_NN turns_VBZ away_RB nonunion_RB relief_NN crews_NNS URL_JJ via_IN USER_NNP USER_NNP hmmm_.'
negative,'good_JJ evening_NN everyone_NN cost_VBD warm_JJ pork_NN chops_NNS oven_NN wlf_NN'
negative,'kind_NN really_RB creepy_JJ use_NN search_NN engine_NN way_NN USER_NNP URL_NNP microsoft_.'
negative,'USER_NNP cu_NN'
positive,'just_RB whooped_JJ ass_NN kill_NN confirmed_VBD USER_NNP USER_NNP tomorrow_NN back_RB makin_VBG kats_NNS cry_VBP gears3_VBG'
positive,'yay_NN bruno_NN mars_NNS coming_VBG a_DT new_JJ album_NN december_NN 11th_. must_MD'
positive,'sat_VBD work_NN will_MD ferrell_VB boxset_NN might_MD put_VB a_DT film_NN a_DT power_NN nap_NN sit_VBP nothing_NN sounds_VBZ good_JJ'
negative,'rt_NN USER_NNP warning_VBG iphone_NN apps_NNS spontaneously_RB loose_JJ data_NNS might_MD app_VB \'s_POS fault_NN URL_NNP ios5downgrade_.'
positive,'kinect_NN makes_VBZ learning_VBG playful_JJ help_NN sesamestreet_NN nationalgeographic_JJ education_NN microsoft_JJ URL_NN'
negative,'USER_NNP thank_VB sucking_VBG much_RB believe_VB sell_VB something_NN online_RB made_VBN'
negative,'wilth_NN accessibility_NN mode_NN sharepoint_NN 2010_CD seems_VBZ workflows_NNS sometimes_RB start_VBP automatically_RB sp2010_CD workflow_NN microsoft_JJ'
positive,'ipads_NNS replace_VBP bound_VBN playbooks_NNS n_RB f_SYM l_JJ teams_NNS URL_IN USER_NNP USER_NNP'
positive,'come_VB dark_JJ side_NN 📱“USER_NNP hey_PRP USER_NNP send_VB a_DT free_JJ iphone_NN will_MD publicly_RB ceremoniously_RB burn_VBP blackberry_NN ”_IN'
negative,'USER_NNP USER_NNP itunes_NNPS go_VBP store_NN gt_NN authorise…_NN just_RB auto_NN authorise_NN sign_NN itunes_NNS grrrr_.'
positive,'lady_NN boner_NN channing_VBG tatum_NN vow_NN right_RB now_RB fact_NN get_VB mcdonald_NN \'s_POS breakfast_NN tomorrow_NN USER_NNP winning_VBG'
positive,'welcome_JJ nick_NN j_NN USER_IN manila_JJ excited_JJ show_NN friday_NN'
positive,'saturday_NN \'s_POS ufc_JJ fuel_NN tv_NN looks_VBZ a_DT lot_NN better_JJR scheduled_VBN undercard_NN ufc_IN 151_CD surprise_NN 151_CD got_VBD cancelled_VBN URL_.'
negative,'USER_NNP can_MD send_VB rcve_JJ txts_NNS apt_JJ USER_NNP 4pm_IN exclaims_NNS waited_VBD a_DT whole_JJ year_NN phone_NN lmao_.'
positive,'met_VBN USER_NNP via_IN google_JJ hangout_NN wednesday_MD cool_VB meet_VB someone_NN \'ve_VB actually_RB cited_VBN paper_NN'
positive,'loving_VBG ios5_DT awesome_JJ USER_NN'
positive,'uh_UH football_NN boys_NNS win_VBP tomorrow_NN can_MD run_VB becky_PRP \'s_POS face_NN'
positive,'november_NN birthday_NN month_NN election_NN day_NN a_DT weekend_NN san_NN fran_IN USER_NNP naples_NNS thanksgiving_IN lots_NNS friends_NNS family_NN yes_RB'
positive,'finally_RB bed_NN a_DT long_JJ day_NN much_RB accomplished_VBN athens_NNS tomorrow_NN'
positive,'USER_NNP ceo_NN points_NNS USER_IN \'corporate_JJ mentor_NN \'_POS USER_NNP signups_NNS triple_JJ URL_.'
positive,'paper_NN finished_VBD cma_NN \'s_POS blake_NN miranda_NN dominated_VBD accounting_NN hw_NN got_VBD pushed_VBN wednesday_RB going_VBG bed_NN happy_JJ'
positive,'one_CD ticket_NN left_VBD USER_NNP game_NN tomorrow_NN miss_NN rematch_VBP nfc_JJ championship_NN game_NN ny_NN giants_NNS hit_VBN'
positive,'nothing_NN like_IN watching_VBG vow_NN a_DT friday_JJ night_NN cheers_NNS cancelled_VBN plans_NNS sickness_.'
negative,'pissed_VBN whoever_WP designs_VBZ keyboards_NNS USER_IN a_DT home_NN end_NN key_NN working_VBG cli_RP use_NN keys_NNS often_RB'
positive,'love_NN ios5_IN easter_JJ eggs_NNS pull_VBP middle_JJ top_JJ bottom_NN see_VBP pulls_VBZ awesome_JJ little_JJ feature_NN USER_NNP lovemyiphone_NN'
negative,'a_DT family_NN member_NN friend_NN fan_NN austin_NN rivers_NNS may_MD want_VB unfollow_NNS get_VB ugly_JJ'
positive,'safe_JJ sound_NN 57th_JJ 11th_JJ hoping_VBG clean_JJ sandy_JJ quickly_RB path_NN love_NN'
positive,'goodnight_JJ bots_NNS tomorrow_RB remember_VBP 106_CD park_NN mobo_NN twitter_VBD chat_IN david_JJ letterman_NN USER_NNP good_JJ day_NN bots_NNS'
negative,'microsoft_JJ update_NN slow_JJ URL_.'
negative,'thursday_RB just_RB exciting_JJ now_RB waterloo_NN road_NN stopped_VBN'
positive,'mad_JJ props_NNS USER_IN employee_NN charge_NN replace_VBP back_RB plate_NN iphone_NN made_VBN day_NN'
positive,'daniels_NNS good_JJ humored_JJ comedy_NN show_NN indiana_NN gov_NN mitch_NN daniels_NNS a_DT good_JJ sport_NN thursday_RB appeared_VBD t_NN URL_.'
positive,'now_RB USER_NNP get_VBP swype_JJ iphone_NN will_MD crack_VB iphone_NN'
negative,'rt_NN USER_NNP USER_NNP fix_VBP ios5_IN week_NN \'m_VBP buying_VBG a_DT droid_NN emptythreats_NNS'
negative,'USER_NNP can_MD suck_VB fucking_JJ iphones_NNS better_RBR glad_JJ \'s_POS like_IN cause_NN service_NN fucking_VBG terrible_JJ'
positive,'eric_JJ arc_NN elliott_NN may_MD best_JJS rapper_NN flatbush_NN zombies_NNS'
negative,'giants_NNS 3rd_VBD round_RB pick_VB failed_VBN drug_NN test_NN nfl_JJ combine_NN jayron_NN holsey_NN knew_VBD hurt_VBN bec_VBN URL_IN newyork_NN sports_NNS'
negative,'apple_NN ca_MD innovate_VB manage_VB supply_NN chain_NN cupertino_NN ca_MD october_VB 04_CD apple_NN ceo_NN tim_NN cook_NN speaks_VBZ event_NN introducing_VBG new_JJ'
negative,'ohh_NN thought_VBD said_VBD im_PRP want_VBP 5th_JJ textUSER_NN bro_NN USER_NNP USER_NNP \'s_POS just_RB twitter_VB lurking_VBG 4th_JJ tweet_NN'
positive,'patrick_NN roy_NN \'s_POS last_JJ game_NN a_DT canadien_NN one_NN selections_NNS weekend_NN \'s_POS hnic_JJ rewind_NN'
positive,'ice_NN cream_NN sandwich_NN u_IN r_NN really_RB delicious_JJ can_MD ditch_NN iphone_NN u_NN \'s_POS sure_JJ google_NN launches_VBZ android4_DT aka_JJ icecreamsandwich_NN'
negative,'protest_NN mitch_NN daniels_NNS purdue_JJ presidential_JJ nomination_NN tomorrow_NN USER_NNP theater_NN 2_CD 30_CD pm_NN bring_VBP a_DT friend_NN soapurdue_NN'
positive,'wow_NN great_JJ deals_NNS refurbed_VBD ipad_JJ first_JJ gen_NN models_NNS rt_VBP apple_NN offers_VBZ great_JJ deals_NNS refurbished_VBD 1st_JJ gen_NN ipads_VBZ URL_NNP USER_NNP'
negative,'wish_VB apple_NN updater_RB stop_VB trying_VBG ram_VB itunes_NNPS throat_NN a_DT pissing_NN iphone_NN USER_.'
positive,'microsoft_JJ explains_VBZ new_JJ improvements_NNS windows_NNS 8_CD start_NN screen_NN search_NN URL_NNP buildingwindows8_CC USER_NNP tech_NN microsoft_.'
negative,'google_JJ whoring_NN samsung_NN ics_NNS'
positive,'another_DT beauty_NN a_DT day_NN athens_VBZ greece_JJ trust_NN \'ll_MD exceptional_JJ friday_NN wherever_WRB world_NN much_JJ love_NN'
negative,'rt_NN USER_NNP koers_VBZ google_JJ apps_NNS vs_IN microsoft_JJ office_NN 365_CD clear_JJ google_NN apps_IN top_JJ choice_NN URL_.'
positive,'come_VBN laughs_VBZ spartacus_JJ max_NN caroline_NN \'s_POS comedy_NN club_NN wednesday_IN october_JJ 24th_JJ URL_NN'
positive,'just_RB seen_VBN a_DT taste_NN google_NN \'s_POS ice_NN cream_NN sandwich_NN now_RB want_VBP a_DT bite_NN'
negative,'damn_UH USER_NNP'
positive,'soul_NN train_NN oct_NN 27_CD halloween_IN special_JJ ft_NN t_NN dot_VBP finest_JJS rocking_VBG mic_JJ crazy_JJ cactus_NN night_NN club_NN adv_NN ticket_NN 10_CD wt_NN costume_NN 15_CD'
positive,'mmmm_NN ice_NN cream_NN sandwich_NN android_CC google_NN'
positive,'USER_NNP hope_NN make_VBP sure_UH take_VB care_VB eli_NNS manning_VBG giants_NNS vs_IN pittsburgh_NN sunday_NN nfl_NN'
negative,'microsoft_JJ outlook_NN 2011_CD mac_NN sucks_VBZ …_JJ hate_NN'
negative,'glass_NN may_MD rising_VBG \'s_POS getting_VBG warmer_JJ lago_RB del_FW desierto_FW argentina_. URL_.'
negative,'rt_NN USER_NNP face_NN unlock_NN ics_NNS literally_RB knows_VBZ face_NN google_JJ galaxynexus_NN failed_VBN'
negative,'USER_NNP inmates_VBZ settled_VBN night_NN warden_NN emotionally_RB drained_VBD needs_NNS big_JJ hug_JJ tucking_NN night_NN'
negative,'USER_NNP dont_NN care_NN carling_VBG cup_NN save_IN looserpool_NN yeah_NN lose_VBP also_RB wont_VBN crying_VBG night_NN long_RB wednesday_. night_NN'
negative,'nokia_NN employees_NNS still_RB worried_VBN elop_NN a_DT microsoft_JJ mole_NN URL_IN microsoft_JJ windows_NNS'
negative,'ruby_NN ca_MD even_RB take_VB breakfast_NN tomorrow_NN dropped_VBD harold_VBN washington_IN'
negative,'aston_IN villa_NN a_DT must_MD win_VB game_NN norwich_JJ city_NN tomorrow_NN lunchtime_NN must_MD win_VB mighty_RB fallen_VBN'
negative,'apple_NN eclipsed_VBD microsoft_JJ URL_.'
positive,'cut_NN 6th_JJ period_NN just_RB kevin_VBG didnt_JJ art_NN im_IN a_DT good_JJ friend_NN'
negative,'awww_JJ hell_NN a_DT black_JJ cop_NN shot_VBD white_JJ student_NN south_RB alabama_JJR let_VB \'s_PRP go_VB march_VB naked_JJ mobile_JJ trayvon_NN mean_NN gil_NN'
positive,'lemon_NN tea_NN lemonade_NN coke_NN pepsi_NNS 2nd_JJ favorites_NNS unhealthy_JJ cant_NN wont_MD stop_VB drinking_VBG \'re_VBP just_RB good_JJ'
positive,'USER_NNP ios_NNS 5_CD sweet_JJ notifications_NNS phone_VBP search_NN covers_VBZ mail_NN now_RB wifi_JJ sync_NN icloud_NN backup_JJ integrated_VBN twitter_RB well_RB done_VBN'
positive,'yumyumyum_PRP want_VBP ice_NN cream_NN sandwich_NN google_NN android_CC'
negative,'URL_NNP visit_NN iran_IN five_CD euro_NN mps_NNS called_VBD sat_VBN tehran_NN refused_VBD let_VB meet_VB a_DT jailed_JJ activist_NN'
positive,'rehearsal_JJ wedding_NN cuz_NN USER_IN a_DT dusty83_NN going_VBG pro_FW bowl_NN big_JJ day_NN tomorrow_NN'
negative,'USER_NNP USER_NNP chipsets_NNS tear_VB battery_NN life_NN coworker_NN a_DT htc_NN thunderbolt_NN gets_VBZ 3_CD hours_NNS life_NN'
negative,'rt_NN USER_NNP facebook_NN google_NN got_VBD wrong_JJ URL_.'
positive,'happy_JJ valentines_NNS day_NN 3_CD yes_RB brazil_JJ celebrated_JJ june_NN 12_CD mind_NN blown_VBN'
positive,'crazy_JJ ios5_IN photo_NN cropping_VBG best_JJS USER_NN'
negative,'staying_VBG tahrir_JJ sq_NN \'infringing_RBR others_NNS \'_POS rights_NNS \'_\'\' denying_VBG go_JJ work_NN u_RB leave_VB u_PRP occupyauc_IN aucstrike_NN 1_CD 2_CD'
positive,'good_JJ god_NN camera_NN app_JJ icecream_NN sandwich_NN amazing_JJ camera_NN fast_JJ samsung_JJ google_JJ android_NN galaxynexus_NN'
negative,'rdm_NN seriously_RB believes_VBZ last_JJ night_NN proves_VBZ sunday_NN \'s_POS defeat_NN unjust_IN anything_NN \'m_VBP surprised_JJ first_JJ xi_NN twat_NN sunday_NN'
negative,'may_MD a_DT superbowl_NN dallas_IN dallas_NNS ai_VBP winning_VBG a_DT superbowl_NN quarterback_NN owner_NN USER_NNP USER_NNP'
positive,'30_CD seconds_NNS mars_NNS mcr_VBD dead_JJ gone_VBN will_MD kill_VB will_MD use_VB earth_NN'
positive,'another_DT gem_NN microsoft_JJ curate_JJ personal_JJ history_NN project_NN greenwich_WDT available_JJ later_RB month_NN URL_.'
negative,'pakistan_JJ news_NN procter_NN gamble_NN sales_NNS fall_VBP 6_CD 7_CD p_NN g_NN said_VBD net_JJ earnings_NNS quarter_NN september_NN 30_CD fell_VBD URL_.'
negative,'USER_NNP thinking_VBG making_VBG siri_NN totally_RB dependent_JJ a_DT network_NN connection_NN siri_NN USER_IN utter_JJ frustration_NN'
negative,'twitter_NN y_NN facebook_NN'
negative,'\'s_POS laughable_NN file_NN google_NN will_MD encrypt_VB search_NN results_NNS u_IN logged_VBD can_MD maximize_VB data_NNS collection_NN'
positive,'USER_NNP want_VBP tang_NN jun_NN christmas_NNS want_VBP valentines_NNS well_RB'
positive,'cried_VBD every_DT episode_NN dream_NN high_JJ 2_CD starting_VBG episode_NN 13_CD t_NN t_NN tomorrow_NN shall_MD watch_VB last_JJ final_JJ episode_NN'
positive,'may_MD life_NN one_CD day_NN awesome_JJ pretend_JJ facebook_NN will_MD ferrell_VB'
positive,'USER_NNP kaaaaarrraaa_NN'
positive,'rt_NN USER_NNP USER_NNP right_NN iphone_NN a_DT must_MD addicted_VBN welcome_JJ USER_NN club_NN'
negative,'want_VB learn_VB tricks_NNS arduino_IN check_NN latest_JJS USER_NNP tutorial_NN rsarduino_NN makers_NNS geek_VBP URL_.'
negative,'like_IN USER_NNP da_WRB fuck_JJ shit_NN URL_.'
positive,'delighted_JJ mr_NN jenas_NNS still_RB one_CD \'re_VBP getting_VBG boys_NNS girls_NNS nffc_.'
positive,'georgetown_JJ move_NN tomorrow_NN'
positive,'USER_NNP need_MD USER_NNP iphone4s_JJ siri_NN'
negative,'totally_RB unproductive_JJ day_NN access_NN microsoft_JJ excel_JJ word_NN aaargh_NN will_MD working_VBG late_RB tonight_RB hubby_JJ fixes_NNS fingerscrossed_VBN'
negative,'correction_NN USER_NNP buy_VBP kudos_NNS chris_VBZ USER_NNP ranch_NN s_VBZ a_DT tx_NN fixed_VBN issues_NNS resolve_NN 1_CD 2_CD day_NN w_WRB USER_NNP USER_NNP hero_NN day_NN'
positive,'yes_UH know_VB indio_NN vs_IN cv_NN tomorrow_NN bell_NN game_NN enough_RB'
positive,'mizzou_NNS beats_VBZ kentucky_JJ 2_CD 1_CD tigers_NNS advance_JJ face_NN top_NN seed_NN florida_NN semis_VBD friday_IN 6_CD 30_CD p_NN m_NN'
negative,'USER_NNP time_NN facetime_NN can_MD show_VB god_NN children_NNS eggbabies_NNS'
positive,'google_JJ samsung_JJ galaxy_NN nexus_JJ ics_NNS press_NN release_NN now_RB done_VBN \'ll_MD go_VB back_RB regular_JJ tweeting_NN intervals_NNS now_RB want_VBP'
negative,'USER_NNP predicted_VBD winter_NN classic_JJ star_NN game_NN will_MD cancelled_RP upcoming_VBG monday_NN fuck_NN endthelockout_NN'
negative,'fabio_NN capello_NN russia_NN \'s_POS head_NN coach_NN wishes_VBZ cristiano_NN \'s_POS injury_NN serious_JJ russia_NNP will_MD play_VB portugal_JJ tomorrow_NN wcq_NN'
negative,'lost_VBN ss_NN shirt_NN \'m_VBP just_RB gonna_VBN wear_VBP old_JJ ss_NN jacket_NN tomorrow_NN instead_RB b_SYM'
positive,'see_VB bunt_NN a_DT runner_NN 2nd_NNP nobody_NN matter_NN hitter_NN'
negative,'anyone_NN else_JJ trouble_NN pad_NN twitter_NN app_NN updating_VBG USER_NNP get_VB notified_VBN ca_MD see_VB app_NN'
negative,'know_VB a_DT shit_NN bar_NN get_VBP arm_NN stamped_VBN u_NNP wake_NN tomorrow_NN prints_NNS arm_NN a_DT twat_NN'
positive,'cfc_NN USER_NNP best_JJS premier_JJ league_NN overall_JJ ea_NN sports_NNS player_NN performance_NN index_NN score_NN 217_CD 1st_IN place_NN matamagic_NN'
negative,'USER_NNP USER_NNP keyboard_NN will_MD type_VB'
positive,'mmm_JJ smarterphone_JJ rt_NN USER_IN introducing_VBG ice_NN cream_NN sandwich_NN delicious_JJ new_JJ version_NN android_CC URL_NNP ics_NNS google_NN'
positive,'USER_NNP potus_NN wins_VBZ 2nd_CD term_NN nj_NN gov_NN gonna_VBN go_VB back_RB bashing_VBG state_NN better_JJR shape_NN 2_CD 2_CD'
positive,'thank_VB snow_NN cancelling_NN classes_NNS today_NN now_RB may_MD stop_VB snowing_VBG can_MD drive_VB chapel_NN hill_NN tomorrow_NN \'d_MD really_RB appreciate_VB'
positive,'USER_NNP can_MD answer_VB try_VB \'s_VBZ wp8_VB a_DT way_NN call_NN 3rd_VBD p_NN apps_NNS like_IN intents_NNS android_CC wanna_VB switch_NN wp_NN'
positive,'love_NN dance_VBP hope_NN see_VBP supporting_VBG event_NN saturday_NN info_NN flyer_NN URL_.'
negative,'reading_VBG sun_NN watching_VBG jeremy_NN kyle_NN go_VBP wrong_JJ better_RB work_NN ashamed_JJ'
negative,'upset_JJ inconvenienced_JJ iphone_NN update_NN failed_VBD backup_JJ USER_NNP USER_NNP'
